PlayerId;Age;Height;Weigh;Value;Wage;Crossing;Finishing;Heading accuracy;Short passing;Volleys;Dribbling;Curve;FK Accuracy;Long passing;Ball control;Acceleration;Sprint speed;Agility;Reactions;Balance;Shot power;Jumping;Stamina;Strength;Long shots;Aggression;Interceptions;Att. Position;Vision;Penalties;Composure;Defensive awareness;Standing tackle;Sliding tackle;GK Diving;GK Handling;GK Kicking;GK Positioning;GK Reflexes;NationalityId;PositionId;FootId
4405;24;186;82;1400000;7000;11;5;10;32;8;12;14;13;23;24;30;18;24;58;34;50;46;23;45;8;27;9;7;33;17;39;6;12;11;69;69;66;70;67;93;26;1
7192;33;177;69;525000;4000;66;49;63;64;59;66;66;70;61;70;62;65;66;66;66;62;68;64;66;70;67;70;62;65;37;69;67;64;62;16;12;6;8;10;24;26;2
6754;20;180;80;220000;500;39;22;50;51;34;45;37;35;49;51;57;63;62;48;63;51;59;51;66;35;59;52;24;40;36;42;51;52;54;11;8;6;13;14;108;16;1
1669;31;176;71;875000;7000;66;55;55;68;57;62;58;47;65;66;69;69;71;65;77;75;65;66;61;65;70;67;60;62;60;65;66;64;65;15;12;9;13;10;67;26;1
466;21;185;78;350000;1000;15;9;12;36;11;17;12;14;32;27;53;65;64;41;49;46;55;40;53;8;21;14;9;38;8;50;15;15;12;60;60;61;52;60;60;16;1
2056;26;193;80;2500000;6000;16;12;17;28;15;17;16;19;27;19;41;49;42;72;41;50;64;38;66;14;25;20;15;32;24;33;13;17;15;71;70;67;69;75;9;13;1
6358;24;183;75;1800000;11000;57;57;67;72;52;65;55;60;67;70;75;76;70;68;71;73;82;71;80;61;77;69;64;63;57;66;65;70;65;13;6;12;6;6;111;26;1
3646;26;167;64;6000000;26000;68;73;52;75;67;74;72;69;69;76;75;74;87;72;90;70;64;79;55;72;64;45;75;75;65;76;48;49;49;8;14;7;9;6;9;26;2
1910;24;185;79;1500000;3000;62;47;70;69;36;52;40;32;62;58;65;66;53;60;57;47;76;79;74;24;64;66;38;47;43;56;64;70;68;6;8;12;11;7;95;20;1
231;24;180;76;1500000;9000;49;68;61;59;63;66;51;35;48;67;80;83;78;64;74;64;79;68;71;60;58;39;66;57;61;63;38;37;33;5;14;9;13;6;60;16;1
2461;20;168;63;2500000;5000;63;61;46;68;47;71;71;58;64;74;71;67;72;62;77;62;48;55;38;49;43;25;56;74;62;67;40;38;42;14;14;11;11;10;36;26;1
2181;38;179;75;450000;3000;55;65;58;71;53;61;52;63;70;66;42;35;67;75;70;75;63;67;74;63;67;76;70;71;60;66;69;73;67;15;7;10;9;9;9;26;1
6385;32;183;74;825000;2000;63;42;61;64;41;64;45;58;60;63;70;76;73;65;77;55;71;82;67;41;68;64;42;35;60;67;62;64;64;14;12;11;12;7;108;26;1
5983;30;193;85;9500000;32000;17;11;17;27;15;16;16;17;35;18;38;45;55;72;27;53;65;37;68;16;24;17;11;48;42;50;22;17;20;78;77;70;76;79;60;26;1
6525;31;186;75;950000;2000;15;21;74;56;11;47;21;20;54;52;62;71;60;61;63;49;79;65;74;38;66;66;20;23;40;67;71;71;70;11;8;7;9;12;108;26;1
7710;24;193;81;600000;3000;36;65;69;52;62;58;36;35;35;62;48;55;47;58;43;61;66;63;83;58;60;23;63;54;60;55;30;21;24;11;10;14;9;10;101;26;1
4920;23;181;74;3700000;3000;76;59;49;74;63;75;83;74;77;77;77;61;83;68;75;76;67;63;64;73;57;48;63;73;63;62;49;59;54;9;14;11;8;15;95;28;2
5203;36;186;76;4800000;24000;68;82;84;74;75;72;66;57;65;75;65;67;63;74;59;82;90;78;89;76;77;36;83;70;90;76;45;49;42;16;14;9;16;8;63;26;1
889;23;192;82;1400000;2000;23;36;68;56;29;52;38;32;51;62;63;68;43;62;45;52;79;71;82;24;62;66;24;32;39;58;66;68;64;6;5;14;14;5;111;22;1
2440;20;192;72;1200000;1000;11;5;14;21;9;10;10;14;14;16;17;19;31;64;25;47;43;23;60;5;24;7;6;33;16;31;8;13;13;62;65;62;61;66;64;26;2
2205;22;182;72;3200000;5000;54;63;52;75;57;71;53;49;73;74;64;63;70;61;59;63;62;77;63;69;45;64;59;70;48;63;62;63;56;12;13;10;11;13;9;29;1
4399;27;184;81;1500000;15000;65;64;54;68;64;70;77;72;63;71;79;69;74;68;69;71;74;64;72;69;57;54;70;67;58;69;43;48;49;10;16;13;15;9;93;26;1
4420;28;191;83;1300000;9000;36;33;70;63;34;41;32;30;58;49;32;31;47;66;36;48;71;74;87;35;75;67;28;30;42;63;72;68;64;16;10;15;13;11;1;20;1
362;26;180;75;2400000;20000;53;75;70;65;69;67;63;68;62;70;68;65;71;70;70;74;76;74;72;68;64;40;74;65;67;69;30;34;32;7;13;10;7;13;42;26;1
4009;20;178;71;1600000;3000;57;60;45;58;57;67;61;46;52;64;85;88;80;58;75;63;66;72;59;55;39;29;59;59;58;59;31;31;30;7;6;9;6;9;23;26;1
1907;18;178;72;825000;650;64;58;48;55;54;68;57;41;54;62;69;66;57;43;69;65;57;57;59;50;37;23;53;57;62;55;31;29;31;9;6;6;5;5;9;16;1
6099;35;185;80;800000;35000;62;41;74;75;52;68;66;53;71;71;51;52;64;70;63;53;66;67;73;41;67;78;41;71;50;82;79;75;70;15;14;15;8;10;54;22;2
4539;21;179;68;3600000;7000;73;69;48;73;64;70;72;62;71;72;74;69;73;64;72;68;61;77;55;73;40;34;68;72;48;70;36;40;39;9;12;15;14;10;23;19;2
5456;21;184;80;500000;3000;40;53;45;67;35;56;40;35;62;53;67;66;58;61;57;55;59;57;65;51;63;36;57;59;43;46;35;39;43;13;13;13;6;8;9;26;1
2294;24;184;80;900000;2000;43;71;68;57;53;66;49;47;45;63;61;63;65;57;57;61;70;55;67;66;42;18;59;56;71;53;19;15;18;7;13;13;9;12;9;26;1
1916;23;181;77;1600000;3000;66;71;41;65;61;73;63;70;64;72;64;61;63;60;59;62;55;60;65;62;32;29;64;58;59;61;39;36;35;13;6;10;13;13;9;10;1
6406;27;185;85;2500000;34000;48;73;71;60;60;67;44;48;45;69;74;76;66;70;60;75;87;69;82;68;63;39;74;65;68;69;28;25;28;7;14;12;14;12;60;26;1
3244;21;180;75;1700000;7000;29;22;70;55;33;33;37;34;37;42;54;57;48;58;61;44;68;59;69;26;60;66;25;25;30;45;64;71;69;10;14;9;5;14;108;16;1
7293;37;193;80;12500000;43000;65;86;87;79;83;76;65;54;75;83;53;60;62;83;55;86;78;68;86;77;64;50;86;78;67;87;54;28;16;9;11;13;15;15;103;25;1
1124;32;175;67;950000;4000;68;60;47;68;52;69;60;66;69;69;78;77;88;60;76;68;65;70;61;64;53;49;59;59;67;59;44;41;37;14;10;15;15;9;95;26;1
1276;18;178;72;5500000;14000;59;73;55;67;68;75;65;58;58;75;76;77;81;69;77;74;67;57;56;74;51;23;73;65;64;73;22;28;31;6;10;6;10;7;95;26;1
1270;24;191;85;10000000;34000;40;30;72;71;22;47;50;32;58;62;63;72;50;63;49;60;82;67;85;28;79;79;35;24;40;56;77;77;74;7;7;11;10;6;119;26;2
1157;28;184;88;875000;2000;40;66;73;60;60;64;30;46;39;62;58;59;45;63;50;72;74;73;84;64;48;21;67;47;64;65;24;24;20;14;10;11;8;6;123;26;1
6650;26;177;70;1700000;3000;63;48;53;64;52;65;62;45;58;64;69;70;68;64;81;57;61;81;56;58;64;72;62;60;43;66;70;70;70;7;5;5;13;9;108;23;1
4155;18;180;70;130000;600;41;30;44;54;31;51;38;41;55;45;64;55;55;49;68;49;41;46;48;32;52;51;32;44;43;44;43;49;53;7;7;9;12;11;23;16;1
752;21;183;68;350000;950;45;40;55;35;40;55;35;35;40;40;69;58;55;58;66;35;62;64;55;35;55;56;55;40;45;55;55;60;60;6;14;6;6;13;95;26;2
4146;32;180;70;1300000;9000;72;67;64;71;71;68;68;72;71;72;48;37;61;65;68;70;65;60;69;72;69;75;71;75;71;75;73;67;63;5;8;6;13;6;66;26;1
624;24;178;66;1400000;3000;60;65;43;63;53;67;71;48;51;69;84;81;77;63;73;75;66;72;66;64;42;25;63;61;52;62;46;38;39;8;7;14;10;12;60;25;1
3092;22;187;80;3300000;19000;60;30;60;63;35;59;40;39;54;69;63;68;55;65;55;52;71;65;72;33;67;72;29;45;42;60;72;73;74;8;13;12;12;9;108;26;2
3899;26;196;94;150000;3000;10;8;11;28;8;12;11;9;27;17;28;38;29;49;22;39;52;25;60;10;34;12;5;44;15;37;11;14;15;61;57;52;51;56;93;16;1
2604;26;180;76;2800000;12000;64;71;51;68;65;73;72;63;64;74;84;75;81;69;76;68;72;73;67;65;70;52;65;70;69;73;68;68;69;13;8;12;13;8;9;14;2
4045;26;188;78;1700000;13000;65;64;49;65;49;71;55;47;57;72;88;84;72;58;68;70;75;67;72;61;64;54;70;64;44;55;38;58;51;5;9;7;11;12;48;16;2
4795;23;194;87;1700000;3000;12;8;14;23;7;9;10;9;21;22;27;36;32;53;33;47;58;19;68;13;31;12;8;28;14;22;15;14;13;70;64;63;67;70;93;13;1
3509;21;191;91;4900000;20000;30;20;66;65;35;51;36;35;46;53;55;54;56;69;57;54;77;66;88;24;69;75;25;33;42;57;73;73;70;8;9;10;10;14;108;22;1
880;25;188;80;825000;2000;14;9;12;29;6;11;21;11;31;22;39;37;44;59;38;47;59;29;65;7;25;10;8;32;12;41;10;15;18;66;64;63;65;66;95;26;1
6647;30;185;78;1100000;2000;45;42;70;65;40;46;38;36;52;53;70;75;66;68;63;59;73;71;66;37;71;68;33;45;47;65;72;73;70;13;15;11;12;7;108;20;1
3217;19;182;78;190000;850;28;20;54;38;22;39;29;29;32;48;60;58;44;49;54;34;56;60;55;22;52;56;29;30;38;41;52;55;56;13;5;11;10;8;127;16;1
4566;23;170;69;3000000;9000;62;67;48;74;62;80;74;68;62;75;74;70;79;64;83;70;63;55;60;65;71;63;65;66;71;72;58;66;63;7;9;8;13;12;67;28;1
615;29;190;78;1200000;5000;52;49;75;56;35;51;39;30;47;55;44;55;57;65;61;53;77;76;81;38;71;69;47;34;43;59;67;68;66;15;8;12;13;15;60;7;1
2982;25;190;83;1100000;2000;51;65;46;64;61;71;65;49;49;69;78;79;74;63;51;73;68;81;70;67;59;47;62;64;52;65;41;43;36;14;6;9;14;7;103;26;1
6531;19;180;72;1000000;500;54;39;54;58;41;60;52;41;53;59;76;76;61;59;68;59;66;57;59;51;61;58;44;50;42;51;59;62;59;12;14;8;12;9;108;26;1
4938;20;183;84;1000000;2000;67;21;42;65;27;64;46;32;55;64;81;75;65;59;78;27;68;70;71;28;58;50;51;62;39;55;55;58;59;9;6;8;14;14;93;16;2
5727;28;187;80;16500000;105000;62;42;75;80;38;70;67;53;82;77;54;63;62;78;60;72;76;69;76;52;76;83;51;72;60;83;83;81;78;12;16;8;7;9;113;1;1
1556;22;168;56;15000000;26000;66;71;62;79;65;77;70;68;76;78;77;76;87;76;89;70;75;78;66;70;68;72;70;76;66;73;71;73;72;14;15;14;6;14;60;17;1
603;25;185;70;1900000;9000;56;63;67;71;56;68;58;52;69;69;72;73;71;68;71;76;73;84;64;70;74;64;63;67;46;65;64;65;64;15;8;14;10;14;18;26;1
6007;22;182;76;8500000;51000;75;70;53;74;59;80;76;71;69;78;86;73;83;67;78;67;70;65;58;66;51;44;69;72;55;72;47;51;45;14;13;11;15;5;60;10;1
1020;31;192;85;825000;2000;51;41;72;60;24;38;27;29;59;58;34;34;58;62;44;34;75;62;86;54;75;64;23;51;36;61;69;68;65;11;8;8;15;7;122;26;1
6507;18;170;60;300000;500;50;52;35;57;48;61;51;47;51;59;69;62;65;45;76;56;32;38;30;50;29;27;47;52;44;44;22;30;21;9;6;9;14;11;108;16;1
5206;32;175;72;3300000;22000;70;71;53;78;59;76;68;54;75;76;73;71;76;72;72;67;69;64;70;75;52;66;73;75;62;69;45;73;59;9;13;13;12;16;9;26;1
2071;29;188;80;800000;3000;41;24;71;64;25;28;28;29;58;49;59;55;38;64;56;42;80;64;78;24;53;61;27;39;34;58;70;68;60;10;14;11;14;13;9;26;1
6790;22;192;89;15500000;11000;56;32;76;65;39;61;52;27;62;65;66;69;41;75;43;55;80;68;88;28;83;75;29;49;44;75;76;77;74;12;12;12;6;6;1;1;2
1940;34;185;88;1400000;9000;44;45;79;66;50;48;32;41;64;62;47;49;36;67;49;72;81;78;85;52;84;75;32;36;68;68;75;68;69;8;11;7;8;8;53;20;1
5998;18;186;67;350000;2000;51;32;48;54;39;54;55;39;55;53;59;61;58;56;57;56;55;50;61;39;53;55;50;49;40;53;57;61;60;5;11;9;6;11;60;16;1
1544;20;186;77;1100000;1000;31;22;60;58;22;56;21;25;54;55;76;80;57;58;58;32;81;64;76;21;64;61;30;28;33;58;64;61;59;13;7;9;10;13;119;16;1
3232;27;189;79;3500000;26000;68;62;85;74;55;71;56;48;73;75;66;60;65;76;66;69;86;84;75;60;83;74;73;70;49;74;73;76;66;13;14;10;7;13;102;16;1
7564;29;183;77;850000;5000;58;47;66;63;37;57;36;34;59;62;62;63;63;63;67;47;77;86;80;46;74;64;52;53;44;60;59;69;67;7;10;10;15;10;75;22;2
3515;17;176;69;1000000;2000;55;60;57;59;65;68;64;55;46;68;68;63;72;52;76;65;56;47;48;61;48;24;61;59;60;57;19;23;28;12;12;10;10;8;93;3;1
3220;21;191;75;3200000;24000;58;29;71;65;41;64;51;34;63;66;63;70;62;65;54;52;78;68;72;44;54;67;45;39;49;59;70;74;72;12;8;11;10;8;23;20;1
4554;18;195;78;240000;500;12;5;16;24;4;8;12;9;28;14;16;20;13;32;19;36;34;14;42;6;18;6;2;18;11;19;4;11;12;61;54;48;56;53;23;16;1
7275;19;188;85;900000;2000;12;8;10;22;6;9;10;13;21;17;34;32;31;44;38;44;53;24;56;9;27;8;6;38;14;28;6;10;12;67;62;58;63;67;36;26;2
2702;19;178;68;400000;800;44;46;59;60;39;60;40;47;55;59;64;53;67;60;68;58;54;50;45;42;65;55;33;46;50;43;58;60;57;10;9;15;9;9;64;26;1
7177;25;193;88;2100000;6000;32;25;70;53;30;54;29;29;44;58;63;64;41;67;39;48;81;69;88;20;75;65;27;30;47;62;72;74;72;8;8;13;8;11;92;22;1
5861;27;178;72;14500000;95000;70;62;63;79;55;71;62;71;78;78;69;64;72;76;73;75;74;73;75;68;82;75;66;72;58;76;77;78;77;8;8;8;12;14;60;26;1
6233;25;188;76;1500000;2000;50;59;70;70;43;66;58;57;62;74;70;65;71;65;64;43;77;77;75;47;69;64;67;67;45;65;58;62;55;12;13;12;15;11;93;26;1
7546;28;176;67;2400000;7000;68;66;40;69;59;75;75;74;64;75;78;74;84;73;80;72;59;69;57;73;66;48;68;70;70;74;29;48;49;10;14;13;8;15;24;26;2
1660;30;181;71;1800000;14000;66;67;53;69;58;70;61;64;55;73;78;82;78;71;62;63;69;75;63;66;61;43;71;68;57;70;42;32;28;15;6;12;12;10;75;26;2
4804;24;183;81;2700000;10000;41;68;78;60;56;68;47;34;45;67;81;90;67;65;69;73;94;66;81;59;68;17;69;54;60;69;31;19;22;6;12;8;12;10;93;15;1
987;32;182;77;1300000;5000;67;70;65;70;73;68;72;73;67;71;72;77;78;69;74;74;73;72;64;71;68;48;71;70;74;72;36;28;37;8;10;14;11;9;95;26;1
5858;33;180;82;9000000;71000;74;75;84;74;70;78;66;60;72;76;74;82;65;81;74;78;93;70;86;68;84;45;78;73;75;72;48;56;53;12;13;8;14;10;69;26;1
4563;22;187;82;1800000;4000;45;31;62;65;33;55;46;32;54;64;61;68;55;63;45;60;75;56;80;48;68;64;48;42;30;46;64;66;62;8;5;9;9;14;66;22;1
3637;19;185;78;5000000;11000;70;62;57;77;55;75;73;68;70;74;70;66;76;71;75;74;68;79;65;61;76;65;63;73;60;66;62;64;60;11;12;8;12;13;23;26;1
1934;18;182;71;575000;750;35;62;67;52;49;59;34;29;45;58;64;62;66;55;64;60;66;61;58;50;56;24;60;56;69;59;30;29;23;14;8;6;7;7;129;16;1
4917;29;190;84;725000;4000;31;34;67;51;37;45;41;38;54;52;57;80;47;54;54;56;77;63;83;37;75;62;33;46;49;60;62;66;63;13;10;6;13;12;111;22;1
7165;32;195;92;425000;3000;15;15;12;37;18;14;12;15;36;20;41;39;51;66;28;44;59;25;61;13;30;26;15;50;17;36;13;17;17;61;64;59;70;65;1;26;1
6799;23;184;74;24500000;13000;41;35;67;79;36;72;44;44;76;74;55;60;71;76;65;65;73;81;77;58;78;83;67;69;38;76;79;82;78;6;14;14;10;14;24;26;1
609;34;173;62;275000;5000;62;56;48;63;64;68;69;66;57;66;70;70;86;62;81;67;51;49;49;62;50;31;63;62;52;63;43;41;35;14;8;7;15;6;126;16;2
3116;19;182;75;7000000;36000;74;58;50;74;61;80;75;63;64;78;84;83;83;62;76;67;65;73;51;64;46;32;60;60;59;64;30;41;39;7;14;8;9;7;60;26;2
5048;23;175;66;1800000;7000;66;60;37;74;59;73;72;56;73;74;75;66;79;58;80;57;55;69;56;62;53;58;53;69;54;60;58;59;52;9;8;12;7;7;93;19;1
371;24;180;73;3300000;37000;65;28;70;70;36;72;54;37;56;68;66;76;68;72;66;52;80;58;81;19;85;72;47;59;45;71;74;74;73;11;9;12;7;14;60;26;1
2196;16;185;72;450000;500;11;9;12;24;8;6;11;11;24;13;29;31;22;47;43;44;47;25;51;8;22;12;8;34;10;21;6;10;11;62;57;59;52;60;9;16;1
3613;22;184;84;3800000;21000;69;71;62;65;53;75;48;43;50;70;78;91;70;67;75;75;82;67;78;68;67;15;69;60;59;70;17;36;19;12;8;6;13;11;93;26;1
3774;19;177;79;775000;2000;53;50;40;67;51;63;58;58;66;64;54;63;54;54;65;61;47;47;59;60;42;28;55;61;51;65;38;47;45;10;6;12;10;11;93;16;1
3354;22;188;76;4000000;22000;69;38;60;67;37;70;60;38;56;71;74;72;69;70;53;45;76;68;74;33;63;69;62;55;47;63;67;70;67;14;7;13;10;11;108;26;1
6912;21;182;76;3000000;4000;54;41;62;68;38;75;54;44;62;71;71;67;76;70;79;58;72;79;64;45;73;69;62;69;55;65;68;72;68;14;7;6;9;6;95;26;1
2559;20;181;65;1300000;3000;56;58;45;65;49;68;62;44;63;67;68;68;82;65;81;61;53;60;53;59;56;52;63;66;49;70;50;56;49;6;10;9;8;5;115;16;1
5873;18;178;70;575000;3000;51;48;42;62;50;60;55;46;58;62;66;67;73;48;78;55;39;55;44;46;40;31;55;60;54;63;40;40;38;14;15;9;9;6;60;16;1
1252;20;183;72;525000;700;57;38;60;59;29;47;42;38;50;60;67;66;48;49;53;48;68;58;63;35;51;49;38;40;47;46;47;62;66;9;13;9;7;5;95;16;1
6266;33;187;79;130000;700;13;18;9;34;16;13;13;12;26;29;38;40;52;61;30;45;53;32;55;13;32;26;13;24;13;51;21;13;12;60;61;60;62;63;108;26;1
2833;26;176;67;1000000;3000;64;61;48;71;48;59;75;64;69;71;64;39;69;64;73;63;46;72;43;57;62;54;59;71;65;62;63;54;52;10;7;7;16;15;95;26;1
862;23;204;95;250000;750;10;8;11;27;9;19;13;15;17;23;34;18;25;42;29;44;57;27;70;6;28;6;4;33;15;29;7;12;10;61;54;59;53;66;111;16;1
3503;17;175;72;775000;500;49;36;60;63;37;59;48;43;61;61;61;58;63;56;69;55;52;61;43;39;60;62;48;47;44;49;61;63;64;8;14;15;6;7;93;16;1
7287;22;192;74;4000000;16000;68;31;62;65;36;69;59;38;58;66;84;90;75;63;65;63;76;76;78;41;70;65;58;51;41;60;67;67;66;6;13;14;15;9;64;22;2
2717;20;186;75;2100000;2000;58;62;35;60;42;67;48;36;58;65;81;80;76;56;70;64;63;71;69;60;34;20;63;60;45;50;16;36;24;6;12;6;11;9;113;26;2
3259;30;188;83;25500000;60000;65;84;86;77;79;74;72;68;59;79;62;62;64;83;62;86;88;66;86;78;78;24;84;76;88;80;41;46;30;15;9;10;13;9;93;25;1
767;19;164;54;1100000;1000;60;57;30;68;46;67;59;41;59;68;69;70;60;59;93;59;37;51;38;36;29;17;62;65;51;62;24;24;29;11;10;13;11;6;95;26;2
3378;28;190;76;1900000;37000;59;71;71;68;73;74;66;53;58;73;80;74;74;64;70;73;84;67;71;66;59;39;72;67;65;65;37;34;31;8;11;5;7;5;65;26;1
1282;24;184;77;27000000;34000;62;39;74;79;29;70;52;32;76;75;69;74;62;81;67;27;83;69;81;32;84;80;63;68;44;79;79;81;81;13;5;12;13;13;53;22;2
898;25;181;71;2200000;5000;62;48;62;76;59;69;61;58;71;70;66;65;78;70;68;63;71;77;70;60;68;67;62;67;57;68;68;70;69;12;10;10;15;9;95;26;2
234;28;182;72;1900000;19000;70;67;58;72;71;69;74;76;72;75;67;66;72;70;73;77;68;76;69;74;72;67;65;70;75;71;69;67;64;8;15;12;8;6;60;16;1
5215;20;181;75;1400000;4000;55;62;51;66;50;65;56;50;63;66;72;65;74;58;63;63;63;63;57;57;52;54;59;62;55;57;58;59;58;8;8;14;12;14;9;16;1
7585;20;173;67;350000;2000;53;45;34;56;44;62;60;45;52;61;64;55;71;56;80;57;35;34;42;50;40;27;45;56;51;54;36;29;36;7;12;7;13;12;36;16;1
4560;20;173;60;1800000;3000;62;38;46;65;46;63;52;51;67;67;80;68;88;62;88;52;52;66;41;57;66;63;48;55;57;60;62;62;62;10;10;11;14;12;28;18;1
2952;29;174;67;15500000;51000;83;67;44;78;59;82;68;58;75;81;93;92;89;78;89;53;66;86;56;57;66;73;74;74;55;76;72;75;69;14;6;11;5;11;108;26;1
7028;27;170;75;825000;2000;59;32;46;60;27;59;34;32;43;60;73;77;76;59;82;50;67;83;71;40;59;63;58;47;36;62;60;61;63;5;5;5;11;7;95;16;2
2053;21;185;75;900000;2000;52;65;66;63;48;56;52;47;56;64;57;68;63;57;58;63;68;51;67;58;51;26;62;59;66;61;25;28;29;15;11;8;6;8;9;16;1
6522;24;178;72;2400000;2000;67;66;61;64;68;69;73;65;59;71;79;73;81;64;74;72;74;67;60;67;49;35;68;67;65;67;44;38;33;7;9;13;6;9;108;26;1
4557;17;190;76;350000;500;13;7;13;26;7;14;12;12;22;18;48;46;42;44;36;40;60;27;65;5;16;14;7;29;16;29;9;12;11;64;49;53;50;60;23;16;1
6263;25;181;72;1100000;1000;61;55;49;70;72;72;69;63;66;70;70;75;71;63;76;69;46;34;38;71;35;31;58;69;67;73;35;33;29;14;7;15;6;15;23;26;1
2458;34;185;72;1100000;10000;66;74;69;72;69;69;69;59;64;71;60;64;62;75;65;73;75;68;76;67;61;48;76;70;75;73;45;38;26;8;12;13;11;10;64;25;1
3128;20;176;70;5000000;25000;59;72;65;73;55;82;70;72;68;75;87;77;84;71;81;75;78;73;61;69;78;52;72;64;66;69;45;49;45;12;9;14;6;7;53;16;1
1770;22;176;71;6000000;19000;65;65;54;74;56;71;78;81;75;76;70;55;73;71;82;74;70;76;74;77;68;75;70;73;49;76;76;78;72;15;6;10;6;13;9;27;1
5602;28;179;70;4200000;22000;56;72;43;78;44;78;52;50;76;76;66;61;72;70;77;55;55;62;57;70;48;71;69;73;51;69;53;73;58;12;8;9;11;13;9;17;2
7707;26;174;71;675000;4000;64;52;50;65;30;67;66;64;65;66;66;59;72;62;80;64;62;76;64;64;66;59;55;66;44;61;56;59;55;16;13;9;7;13;75;29;2
4021;23;191;82;3400000;14000;32;34;68;70;35;48;29;33;60;65;59;66;49;69;40;44;75;62;78;29;71;71;32;35;47;59;75;75;70;8;8;14;6;10;48;22;1
5614;24;179;69;2500000;11000;70;69;54;67;54;69;64;52;64;70;80;80;57;64;75;69;67;74;57;68;30;27;61;68;61;53;26;29;35;14;15;11;6;8;9;26;1
4944;31;187;85;54500000;220000;18;14;11;61;14;21;18;12;63;30;45;50;39;85;43;67;72;35;78;10;43;22;11;70;25;70;25;13;10;86;85;89;86;91;93;13;1
1815;19;186;70;475000;600;11;7;12;21;6;9;14;13;20;19;27;29;24;45;38;50;39;23;43;6;20;7;7;28;16;36;8;11;16;60;53;67;57;65;9;16;1
2732;19;185;75;375000;650;45;25;59;55;22;52;35;32;55;56;59;69;59;53;55;58;59;45;55;25;64;58;45;38;35;50;53;58;57;15;13;7;7;10;64;16;2
5968;27;192;90;18500000;43000;49;44;77;80;47;65;64;52;87;67;50;55;47;78;50;75;81;72;86;56;83;79;45;67;44;77;79;79;77;13;7;9;15;14;73;26;1
6126;20;174;72;425000;7000;56;33;49;43;31;59;42;37;36;55;79;77;74;52;76;41;63;62;57;35;56;51;40;41;44;46;54;55;52;9;13;11;15;9;60;16;1
1279;29;187;90;25000000;40000;10;9;15;48;13;12;14;13;36;22;49;60;39;80;54;60;73;37;78;10;26;18;11;48;15;66;12;14;12;79;83;80;81;84;95;13;2
1678;22;197;84;5500000;21000;26;38;76;65;39;44;38;50;54;60;65;84;44;69;41;56;87;65;85;34;68;70;41;48;36;54;68;74;71;12;11;11;9;12;18;20;1
2464;29;181;74;3700000;11000;73;60;68;72;39;75;59;31;66;73;84;88;72;66;70;46;73;73;69;42;70;67;72;63;58;67;68;71;69;16;11;13;10;9;64;26;1
4956;18;172;78;17500000;44000;62;82;62;54;75;83;74;70;52;77;88;83;85;70;80;80;83;65;75;74;28;15;80;62;72;74;18;15;11;13;14;12;6;9;1;26;1
1675;18;175;65;425000;1000;47;58;37;43;60;65;58;41;41;62;76;72;71;47;68;61;43;42;40;59;32;18;47;51;42;56;15;27;21;15;10;7;11;14;129;16;1
4131;24;183;79;6000000;17000;50;55;72;70;54;61;49;45;63;68;68;73;62;70;69;70;79;80;73;65;75;72;53;54;51;63;76;75;77;14;5;11;8;11;53;16;1
3783;20;175;61;5000000;21000;68;62;36;69;35;77;57;35;59;74;82;78;85;68;92;63;47;62;32;50;65;51;68;68;45;52;54;62;59;8;11;13;9;10;54;10;2
5876;18;185;70;400000;2000;37;24;59;44;32;32;34;31;36;46;55;58;49;51;50;42;63;52;65;27;55;58;24;38;46;47;57;59;56;11;10;9;13;15;60;16;1
7543;26;166;68;2600000;7000;69;68;51;66;54;75;65;66;59;70;91;88;82;65;86;60;78;64;56;60;72;38;70;65;64;66;51;60;59;8;6;11;7;5;66;10;1
630;22;178;73;1300000;2000;63;33;52;59;32;61;61;51;46;63;73;71;72;56;62;59;63;76;57;50;63;58;50;40;45;52;52;61;59;14;11;10;10;9;60;26;2
341;25;185;64;5500000;32000;61;37;63;75;58;70;64;62;73;71;52;58;65;68;68;57;68;75;73;51;75;75;58;68;60;74;72;73;69;15;10;15;13;11;60;26;1
112;29;183;72;2100000;29000;67;59;70;70;43;72;55;33;64;71;70;72;71;70;71;66;73;67;67;52;69;70;62;65;41;70;71;73;71;10;9;15;16;13;60;16;1
1422;20;184;80;4800000;11000;38;51;69;73;43;67;45;32;68;72;68;68;61;70;63;50;75;76;71;49;67;71;56;72;52;73;69;73;69;14;6;6;9;12;95;11;1
3256;24;176;68;39500000;52000;74;82;67;79;76;86;76;61;58;85;91;87;87;81;86;86;83;76;73;72;65;31;81;74;74;79;29;33;35;7;9;9;10;14;64;23;1
2166;20;182;74;775000;1000;43;60;50;65;35;51;34;36;61;60;65;62;57;64;53;43;54;53;51;61;54;62;60;61;41;45;44;62;52;12;6;11;9;12;9;16;1
2333;22;184;75;750000;1000;45;30;60;55;38;47;32;38;35;35;58;63;43;57;60;51;62;57;58;28;55;59;32;35;43;46;60;72;73;13;13;10;10;5;9;16;1
3631;25;182;78;5500000;23000;68;59;58;77;50;75;51;44;74;76;63;68;71;73;70;83;66;83;65;68;84;66;72;71;54;65;67;73;68;14;11;6;8;14;75;29;2
1258;26;186;76;8000000;52000;64;37;73;73;32;64;54;38;66;66;64;76;62;73;64;65;80;68;77;40;78;76;53;59;41;69;74;78;79;9;9;14;10;12;93;22;1
