Team;TeamId;Link;PlayerId
RB Leipzig;126;/player/257876/nicolas-seiwald/240028/;3463
RB Leipzig;126;/player/262138/castello-lukeba/240028/;3464
RB Leipzig;126;/player/185122/peter-gulacsi/240028/;3465
RB Leipzig;126;/player/70038/yannick-eduardo/240028/;3466
RB Leipzig;126;/player/222546/leopold-zingerle/240028/;3467
RB Leipzig;126;/player/204638/willi-orban/240028/;3468
RB Leipzig;126;/player/263193/el-chadaille-bitshiabu/240028/;3469
RB Leipzig;126;/player/212244/christopher-lenz/240028/;3470
RB Leipzig;126;/player/278751/tim-kohler/240028/;3471
RB Leipzig;126;/player/270965/timo-schlieck/240028/;3472
RB Leipzig;126;/player/70465/nuha-jatta/240028/;3473
FC Bayern München;123;/player/167495/manuel-neuer/240028/;3474
FC Bayern München;123;/player/236401/noussair-mazraoui/240028/;3475
FC Bayern München;123;/player/229558/dayot-upamecano/240028/;3476
FC Bayern München;123;/player/237086/min-jae-kim/240028/;3477
FC Bayern München;123;/player/234396/alphonso-davies/240028/;3478
FC Bayern München;123;/player/209658/leon-goretzka/240028/;3479
FC Bayern München;123;/player/275298/aleksandar-pavlovic/240028/;3480
FC Bayern München;123;/player/189596/thomas-muller/240028/;3481
FC Bayern München;123;/player/222492/leroy-sane/240028/;3482
FC Bayern München;123;/player/256790/jamal-musiala/240028/;3483
FC Bayern München;123;/player/202126/harry-kane/240028/;3484
FC Bayern München;123;/player/183569/eric-maxim-choupo-moting/240028/;3485
FC Bayern München;123;/player/268421/mathys-tel/240028/;3486
FC Bayern München;123;/player/271916/bryan-zaragoza-martinez/240028/;3487
FC Bayern München;123;/player/235243/matthijs-de-ligt/240028/;3488
FC Bayern München;123;/player/209889/raphael-guerreiro/240028/;3489
FC Bayern München;123;/player/248266/sacha-boey/240028/;3490
FC Bayern München;123;/player/186569/sven-ulreich/240028/;3491
FC Bayern München;123;/player/277823/daniel-peretz/240028/;3492
FC Bayern München;123;/player/202335/eric-dier/240028/;3493
FC Bayern München;123;/player/206113/serge-gnabry/240028/;3494
FC Bayern München;123;/player/213345/kingsley-coman/240028/;3495
FC Bayern München;123;/player/212622/joshua-kimmich/240028/;3496
FC Bayern München;123;/player/225375/konrad-laimer/240028/;3497
FC Bayern München;123;/player/204472/bouna-sarr/240028/;3498
FC Bayern München;123;/player/276004/tarek-buchmann/240028/;3499
FC Bayern München;123;/player/278251/luca-denk/240028/;3500
FC Bayern München;123;/player/278252/max-schmitt/240028/;3501
FC Bayern München;123;/player/269497/lovro-zvonarek/240028/;3502
FC Bayern München;123;/player/279622/noel-aseko-nkili/240028/;3503
FC Bayern München;123;/player/70448/adam-aznou/240028/;3504
FC Bayern München;123;/player/277669/tom-hulsmann/240028/;3505
Frosinone;122;/player/254502/stefano-turati/240028/;3506
Frosinone;122;/player/270064/ilario-monterisi/240028/;3507
Frosinone;122;/player/198857/simone-romagnoli/240028/;3508
Frosinone;122;/player/261281/caleb-okoli/240028/;3509
Frosinone;122;/player/235875/pol-mikel-lirola-kosok/240028/;3510
Frosinone;122;/player/221331/luca-mazzitelli/240028/;3511
Frosinone;122;/player/246871/enzo-barrenechea/240028/;3512
Frosinone;122;/player/274197/francesco-gelli/240028/;3513
Frosinone;122;/player/265695/matias-soule/240028/;3514
Frosinone;122;/player/266236/arijon-ibrahimovic/240028/;3515
Frosinone;122;/player/260644/kaio-jorge-pinto-ramos/240028/;3516
Frosinone;122;/player/268511/walid-cheddira/240028/;3517
Frosinone;122;/player/212446/luca-garritano/240028/;3518
Frosinone;122;/player/254544/reinier-jesus-carvalho/240028/;3519
Frosinone;122;/player/257785/marco-brescianini/240028/;3520
Frosinone;122;/player/235290/kevin-bonifazi/240028/;3521
Frosinone;122;/player/236308/riccardo-marchizza/240028/;3522
Frosinone;122;/player/240785/michele-cerofolini/240028/;3523
Frosinone;122;/player/258714/emanuele-valeri/240028/;3524
Frosinone;122;/player/231050/jaime-baez/240028/;3525
Frosinone;122;/player/264467/marvin-cuni/240028/;3526
Frosinone;122;/player/258788/giuseppe-caso/240028/;3527
Frosinone;122;/player/276422/giorgi-kvernadze/240028/;3528
Frosinone;122;/player/177340/pierluigi-frattali/240028/;3529
Frosinone;122;/player/270502/anthony-oyono/240028/;3530
Frosinone;122;/player/268466/sergio-kalaj/240028/;3531
Frosinone;122;/player/192365/soufiane-bidaoui/240028/;3532
Frosinone;122;/player/241937/abdou-harroui/240028/;3533
Frosinone;122;/player/278346/mateus-henrique-vanelli-lusuardi/240028/;3534
Frosinone;122;/player/266877/demba-seck/240028/;3535
Frosinone;122;/player/252440/nadir-zortea/240028/;3536
Bayer 04 Leverkusen;125;/player/190941/lukas-hradecky/240028/;3537
Bayer 04 Leverkusen;125;/player/246875/odilon-kossounou/240028/;3538
Bayer 04 Leverkusen;125;/player/213331/jonathan-tah/240028/;3539
Bayer 04 Leverkusen;125;/player/256197/piero-hincapie/240028/;3540
Bayer 04 Leverkusen;125;/player/253149/jeremie-frimpong/240028/;3541
Bayer 04 Leverkusen;125;/player/212242/robert-andrich/240028/;3542
Bayer 04 Leverkusen;125;/player/199503/granit-xhaka/240028/;3543
Bayer 04 Leverkusen;125;/player/210035/alejandro-grimaldo-garcia/240028/;3544
Bayer 04 Leverkusen;125;/player/210324/jonas-hofmann/240028/;3545
Bayer 04 Leverkusen;125;/player/256630/florian-wirtz/240028/;3546
Bayer 04 Leverkusen;125;/player/234236/patrik-schick/240028/;3547
Bayer 04 Leverkusen;125;/player/224179/borja-iglesias-quintas/240028/;3548
Bayer 04 Leverkusen;125;/player/255223/amine-adli/240028/;3549
Bayer 04 Leverkusen;125;/player/231521/exequiel-palacios/240028/;3550
Bayer 04 Leverkusen;125;/player/237328/nathan-tella/240028/;3551
Bayer 04 Leverkusen;125;/player/247263/edmond-tapsoba/240028/;3552
Bayer 04 Leverkusen;125;/player/250955/josip-stanisic/240028/;3553
Bayer 04 Leverkusen;125;/player/242948/matej-kovar/240028/;3554
Bayer 04 Leverkusen;125;/player/246618/adam-hlozek/240028/;3555
Bayer 04 Leverkusen;125;/player/275028/arthur-augusto-de-matos-soares/240028/;3556
Bayer 04 Leverkusen;125;/player/247679/victor-boniface/240028/;3557
Bayer 04 Leverkusen;125;/player/273827/gustavo-puerta/240028/;3558
Bayer 04 Leverkusen;125;/player/232270/timothy-fosu-mensah/240028/;3559
Bayer 04 Leverkusen;125;/player/210366/niklas-lomb/240028/;3560
Bayer 04 Leverkusen;125;/player/261360/noah-mbamba/240028/;3561
Bayer 04 Leverkusen;125;/player/272924/madi-monamay/240028/;3562
Bayer 04 Leverkusen;125;/player/273772/ayman-aourir/240028/;3563
Bayer 04 Leverkusen;125;/player/278750/reno-munz/240028/;3564
SC Freiburg;129;/player/262659/noah-atubolu/240028/;3565
SC Freiburg;129;/player/208335/lukas-kubler/240028/;3566
SC Freiburg;129;/player/231366/philipp-lienhart/240028/;3567
SC Freiburg;129;/player/207862/matthias-ginter/240028/;3568
SC Freiburg;129;/player/262668/jordy-makengo/240028/;3569
SC Freiburg;129;/player/226168/maximilian-eggestein/240028/;3570
SC Freiburg;129;/player/199897/nicolas-hofler/240028/;3571
SC Freiburg;129;/player/232639/ritsu-doan/240028/;3572
SC Freiburg;129;/player/212096/vincenzo-grifo/240028/;3573
SC Freiburg;129;/player/234875/lucas-holer/240028/;3574
SC Freiburg;129;/player/199439/michael-gregoritsch/240028/;3575
SC Freiburg;129;/player/216497/maximilian-philipp/240028/;3576
SC Freiburg;129;/player/234171/roland-sallai/240028/;3577
SC Freiburg;129;/player/262672/noah-weisshaupt/240028/;3578
SC Freiburg;129;/player/259714/merlin-rohl/240028/;3579
SC Freiburg;129;/player/209846/christian-gunter/240028/;3580
SC Freiburg;129;/player/253170/attila-szalai/240028/;3581
SC Freiburg;129;/player/234833/florian-muller/240028/;3582
SC Freiburg;129;/player/239696/florent-muslija/240028/;3583
SC Freiburg;129;/player/260930/kiliann-sildillia/240028/;3584
SC Freiburg;129;/player/256118/yannik-keitel/240028/;3585
SC Freiburg;129;/player/244112/daniel-kofi-kyereh/240028/;3586
SC Freiburg;129;/player/257877/junior-adamu/240028/;3587
SC Freiburg;129;/player/262665/kenneth-schmidt/240028/;3588
SC Freiburg;129;/player/190666/manuel-gulde/240028/;3589
SC Freiburg;129;/player/263022/max-rosenfelder/240028/;3590
SC Freiburg;129;/player/206145/benjamin-uphoff/240028/;3591
FSV Mainz 05;133;/player/224251/robin-zentner/240028/;3592
FSV Mainz 05;133;/player/215556/edimilson-fernandes/240028/;3593
FSV Mainz 05;133;/player/242453/sepp-van-den-berg/240028/;3594
FSV Mainz 05;133;/player/228518/andreas-hanche-olsen/240028/;3595
FSV Mainz 05;133;/player/216158/silvan-widmer/240028/;3596
FSV Mainz 05;133;/player/245253/leandro-barreiro-martins/240028/;3597
FSV Mainz 05;133;/player/225309/nadiem-amiri/240028/;3598
FSV Mainz 05;133;/player/236636/anthony-caci/240028/;3599
FSV Mainz 05;133;/player/272612/brajan-gruda/240028/;3600
FSV Mainz 05;133;/player/221671/jae-sung-lee/240028/;3601
FSV Mainz 05;133;/player/229071/karim-onisiwo/240028/;3602
FSV Mainz 05;133;/player/244257/jonathan-burkardt/240028/;3603
FSV Mainz 05;133;/player/251392/tom-krauss/240028/;3604
FSV Mainz 05;133;/player/238068/marco-richter/240028/;3605
FSV Mainz 05;133;/player/216275/phillipp-mwene/240028/;3606
FSV Mainz 05;133;/player/198118/josuha-guilavogui/240028/;3607
FSV Mainz 05;133;/player/202429/danny-da-costa/240028/;3608
FSV Mainz 05;133;/player/199803/daniel-batz/240028/;3609
FSV Mainz 05;133;/player/198352/stefan-bell/240028/;3610
FSV Mainz 05;133;/player/219733/ludovic-ajorque/240028/;3611
FSV Mainz 05;133;/player/212212/dominik-kohr/240028/;3612
FSV Mainz 05;133;/player/256658/jessic-ngankam/240028/;3613
FSV Mainz 05;133;/player/268259/nelson-weiper/240028/;3614
FSV Mainz 05;133;/player/268132/eniss-shabani/240028/;3615
FSV Mainz 05;133;/player/234843/maxim-leitsch/240028/;3616
FSV Mainz 05;133;/player/279219/lasse-wilhelm/240028/;3617
FSV Mainz 05;133;/player/277958/david-mamutovic/240028/;3618
FSV Mainz 05;133;/player/268260/philipp-schulz/240028/;3619
FSV Mainz 05;133;/player/279220/marcus-muller/240028/;3620
FSV Mainz 05;133;/player/276863/maxim-dal/240028/;3621
FSV Mainz 05;133;/player/263116/lasse-riess/240028/;3622
FSV Mainz 05;133;/player/253475/merveille-papela/240028/;3623
FC Augsburg;136;/player/242818/finn-dahmen/240028/;3624
FC Augsburg;136;/player/210625/kevin-mbabu/240028/;3625
FC Augsburg;136;/player/202201/jeffrey-gouweleeuw/240028/;3626
FC Augsburg;136;/player/232144/felix-uduokhai/240028/;3627
FC Augsburg;136;/player/251182/iago-amaral-borduchi/240028/;3628
FC Augsburg;136;/player/257889/kristijan-jakic/240028/;3629
FC Augsburg;136;/player/234889/fredrik-jensen/240028/;3630
FC Augsburg;136;/player/240193/elvis-rexhbecaj/240028/;3631
FC Augsburg;136;/player/238581/ruben-vargas/240028/;3632
FC Augsburg;136;/player/238900/ermedin-demirovic/240028/;3633
FC Augsburg;136;/player/233216/phillip-tietz/240028/;3634
FC Augsburg;136;/player/271384/dion-drena-beljo/240028/;3635
FC Augsburg;136;/player/231227/niklas-dorsch/240028/;3636
FC Augsburg;136;/player/272874/arne-engels/240028/;3637
FC Augsburg;136;/player/259559/tim-breithaupt/240028/;3638
FC Augsburg;136;/player/229640/mads-pedersen/240028/;3639
FC Augsburg;136;/player/241590/patric-pfeiffer/240028/;3640
FC Augsburg;136;/player/200332/tomas-koubek/240028/;3641
FC Augsburg;136;/player/233409/robert-gumny/240028/;3642
FC Augsburg;136;/player/245347/maximilian-bauer/240028/;3643
FC Augsburg;136;/player/212879/sven-michel/240028/;3644
FC Augsburg;136;/player/237629/arne-maier/240028/;3645
FC Augsburg;136;/player/241985/pep-biel-mas-jaume/240028/;3646
FC Augsburg;136;/player/225908/reece-oxford/240028/;3647
FC Augsburg;136;/player/274226/mert-komur/240028/;3648
FC Augsburg;136;/player/276518/marcel-lubik/240028/;3649
FC Augsburg;136;/player/216282/raphael-framberger/240028/;3650
TSG Hoffenheim;130;/player/193698/oliver-baumann/240028/;3651
TSG Hoffenheim;130;/player/203605/pavel-kaderabek/240028/;3652
TSG Hoffenheim;130;/player/239890/ozan-kabak/240028/;3653
TSG Hoffenheim;130;/player/204082/john-brooks/240028/;3654
TSG Hoffenheim;130;/player/241941/stanley-nsoki/240028/;3655
TSG Hoffenheim;130;/player/215449/robert-skov/240028/;3656
TSG Hoffenheim;130;/player/228336/florian-grillitsch/240028/;3657
TSG Hoffenheim;130;/player/245097/finn-ole-becker/240028/;3658
TSG Hoffenheim;130;/player/257191/anton-stach/240028/;3659
TSG Hoffenheim;130;/player/254117/maximilian-beier/240028/;3660
TSG Hoffenheim;130;/player/216354/andrej-kramaric/240028/;3661
TSG Hoffenheim;130;/player/223689/wout-weghorst/240028/;3662
TSG Hoffenheim;130;/player/216258/ihlas-bebou/240028/;3663
TSG Hoffenheim;130;/player/244390/marius-bulter/240028/;3664
TSG Hoffenheim;130;/player/269084/umut-tohumcu/240028/;3665
TSG Hoffenheim;130;/player/211856/kevin-akpoguma/240028/;3666
TSG Hoffenheim;130;/player/267594/david-jurasek/240028/;3667
TSG Hoffenheim;130;/player/257638/luca-philipp/240028/;3668
TSG Hoffenheim;130;/player/263765/tom-bischof/240028/;3669
TSG Hoffenheim;130;/player/235526/dennis-geiger/240028/;3670
TSG Hoffenheim;130;/player/237321/mergim-berisha/240028/;3671
TSG Hoffenheim;130;/player/259569/marco-john/240028/;3672
TSG Hoffenheim;130;/player/228595/grischa-promel/240028/;3673
TSG Hoffenheim;130;/player/256544/melayro-bogarde/240028/;3674
TSG Hoffenheim;130;/player/267782/bambase-conte/240028/;3675
TSG Hoffenheim;130;/player/279542/max-moerstedt/240028/;3676
TSG Hoffenheim;130;/player/225673/kasim-adams-nuhu/240028/;3677
TSG Hoffenheim;130;/player/264223/noah-konig/240028/;3678
TSG Hoffenheim;130;/player/262322/nahuel-noll/240028/;3679
FC Union Berlin;131;/player/201269/frederik-ronnow/240028/;3680
FC Union Berlin;131;/player/193254/christopher-trimmel/240028/;3681
FC Union Berlin;131;/player/232658/danilho-doekhi/240028/;3682
FC Union Berlin;131;/player/192641/kevin-vogt/240028/;3683
FC Union Berlin;131;/player/234575/diogo-filipe-pinto-leite/240028/;3684
FC Union Berlin;131;/player/223697/robin-gosens/240028/;3685
FC Union Berlin;131;/player/211999/rani-khedira/240028/;3686
FC Union Berlin;131;/player/211879/janik-haberer/240028/;3687
FC Union Berlin;131;/player/233642/aissa-laidouni/240028/;3688
FC Union Berlin;131;/player/200610/kevin-volland/240028/;3689
FC Union Berlin;131;/player/258715/benedict-hollerbach/240028/;3690
FC Union Berlin;131;/player/260020/yorbe-vertessen/240028/;3691
FC Union Berlin;131;/player/225533/chris-bedia/240028/;3692
FC Union Berlin;131;/player/247028/alex-kral/240028/;3693
FC Union Berlin;131;/player/257771/josip-juranovic/240028/;3694
FC Union Berlin;131;/player/203030/robin-knoche/240028/;3695
FC Union Berlin;131;/player/202562/jerome-roussillon/240028/;3696
FC Union Berlin;131;/player/202789/alexander-schwolow/240028/;3697
FC Union Berlin;131;/player/227234/lucas-tousart/240028/;3698
FC Union Berlin;131;/player/245264/mikkel-kaufmann/240028/;3699
FC Union Berlin;131;/player/242958/paul-jaeckel/240028/;3700
FC Union Berlin;131;/player/247026/andras-schafer/240028/;3701
FC Union Berlin;131;/player/247361/brenden-aaronson/240028/;3702
FC Union Berlin;131;/player/209957/jakob-busk/240028/;3703
FC Union Berlin;131;/player/279203/oluwaseun-ogbemudia/240028/;3704
FC Union Berlin;131;/player/70981/tim-schleinitz/240028/;3705
FC Union Berlin;131;/player/70985/noah-engelbreth/240028/;3706
FC Union Berlin;131;/player/70987/baris-kalayci/240028/;3707
FC Union Berlin;131;/player/70986/jerome-scholz/240028/;3708
Werder Bremen;135;/player/227370/michael-zetterer/240028/;3709
Werder Bremen;135;/player/206591/mitchell-weiser/240028/;3710
Werder Bremen;135;/player/212977/niklas-stark/240028/;3711
Werder Bremen;135;/player/237595/marco-friedl/240028/;3712
Werder Bremen;135;/player/207897/anthony-jung/240028/;3713
Werder Bremen;135;/player/247771/olivier-deman/240028/;3714
Werder Bremen;135;/player/261659/senne-lynen/240028/;3715
Werder Bremen;135;/player/239701/romano-schmid/240028/;3716
Werder Bremen;135;/player/232711/jens-stage/240028/;3717
Werder Bremen;135;/player/266183/justin-njinmah/240028/;3718
Werder Bremen;135;/player/197031/marvin-ducksch/240028/;3719
Werder Bremen;135;/player/220883/rafael-santos-borre/240028/;3720
Werder Bremen;135;/player/220971/naby-keita/240028/;3721
Werder Bremen;135;/player/203106/leonardo-bittencourt/240028/;3722
Werder Bremen;135;/player/193631/christian-gross/240028/;3723
Werder Bremen;135;/player/246836/amos-pieper/240028/;3724
Werder Bremen;135;/player/221354/milos-veljkovic/240028/;3725
Werder Bremen;135;/player/258085/eduardo-dos-santos-haesler/240028/;3726
Werder Bremen;135;/player/221168/dawid-kownacki/240028/;3727
Werder Bremen;135;/player/254022/nick-woltemade/240028/;3728
Werder Bremen;135;/player/261182/julian-malatini/240028/;3729
Werder Bremen;135;/player/243350/felix-agu/240028/;3730
Werder Bremen;135;/player/274924/leon-opitz/240028/;3731
Werder Bremen;135;/player/236583/jiri-pavlenka/240028/;3732
Werder Bremen;135;/player/268436/isak-hansen-aaroen/240028/;3733
Werder Bremen;135;/player/271247/skelly-alvero/240028/;3734
Werder Bremen;135;/player/275960/daniel-ihendu/240028/;3735
Werder Bremen;135;/player/278915/spyros-angelidis/240028/;3736
Werder Bremen;135;/player/210041/cimo-rocker/240028/;3737
Werder Bremen;135;/player/279692/jakob-lopping/240028/;3738
Werder Bremen;135;/player/279691/kein-sato/240028/;3739
Werder Bremen;135;/player/275943/ethan-kohler/240028/;3740
Werder Bremen;135;/player/256830/johan-mina/240028/;3741
VfB Stuttgart;134;/player/223885/alexander-nubel/240028/;3742
VfB Stuttgart;134;/player/242602/josha-vagnoman/240028/;3743
VfB Stuttgart;134;/player/229476/waldemar-anton/240028/;3744
VfB Stuttgart;134;/player/252512/anthony-rouault/240028/;3745
VfB Stuttgart;134;/player/227647/maximilian-mittelstadt/240028/;3746
VfB Stuttgart;134;/player/239096/atakan-karazor/240028/;3747
VfB Stuttgart;134;/player/250959/angelo-stiller/240028/;3748
VfB Stuttgart;134;/player/245940/silas-katompa-mvumpa/240028/;3749
VfB Stuttgart;134;/player/241925/chris-fuhrich/240028/;3750
VfB Stuttgart;134;/player/252259/enzo-millot/240028/;3751
VfB Stuttgart;134;/player/215441/serhou-guirassy/240028/;3752
VfB Stuttgart;134;/player/244176/deniz-undav/240028/;3753
VfB Stuttgart;134;/player/218339/mahmoud-dahoud/240028/;3754
VfB Stuttgart;134;/player/217648/genki-haraguchi/240028/;3755
VfB Stuttgart;134;/player/234205/hiroki-ito/240028/;3756
VfB Stuttgart;134;/player/229584/pascal-stenzel/240028/;3757
VfB Stuttgart;134;/player/247360/leonidas-stergiou/240028/;3758
VfB Stuttgart;134;/player/223603/fabian-bredlow/240028/;3759
VfB Stuttgart;134;/player/241689/roberto-massimo/240028/;3760
VfB Stuttgart;134;/player/239138/woo-yeong-jeong/240028/;3761
VfB Stuttgart;134;/player/252448/jamie-leweling/240028/;3762
VfB Stuttgart;134;/player/238379/nikolas-nartey/240028/;3763
VfB Stuttgart;134;/player/254480/lilian-egloff/240028/;3764
VfB Stuttgart;134;/player/70752/anrie-chase/240028/;3765
VfB Stuttgart;134;/player/270901/laurin-ulrich/240028/;3766
VfB Stuttgart;134;/player/279623/samuele-di-benedetto/240028/;3767
VfB Stuttgart;134;/player/271114/dennis-seimen/240028/;3768
VfB Stuttgart;134;/player/264529/florian-schock/240028/;3769
VfB Stuttgart;134;/player/238476/dan-axel-zagadou/240028/;3770
VfB Stuttgart;134;/player/263881/moussa-cisse/240028/;3771
VfB Stuttgart;134;/player/263135/leonhard-munst/240028/;3772
VfB Stuttgart;134;/player/278177/luca-raimund/240028/;3773
VfB Stuttgart;134;/player/69987/raul-paula/240028/;3774
VfL Wolfsburg;128;/player/192984/koen-casteels/240028/;3775
VfL Wolfsburg;128;/player/234678/joakim-maehle/240028/;3776
VfL Wolfsburg;128;/player/244067/maxence-lacroix/240028/;3777
VfL Wolfsburg;128;/player/241494/moritz-jenz/240028/;3778
VfL Wolfsburg;128;/player/241629/rogerio-oliveira-da-silva/240028/;3779
VfL Wolfsburg;128;/player/228946/mattias-svanberg/240028/;3780
VfL Wolfsburg;128;/player/206511/maximilian-arnold/240028/;3781
VfL Wolfsburg;128;/player/244261/lovro-majer/240028/;3782
VfL Wolfsburg;128;/player/255272/kevin-paredes/240028/;3783
VfL Wolfsburg;128;/player/241522/jonas-wind/240028/;3784
VfL Wolfsburg;128;/player/244706/kevin-behrens/240028/;3785
VfL Wolfsburg;128;/player/257073/tiago-b-de-melo-tomas/240028/;3786
VfL Wolfsburg;128;/player/212245/yannick-gerhardt/240028/;3787
VfL Wolfsburg;128;/player/216860/vaclav-cerny/240028/;3788
VfL Wolfsburg;128;/player/252495/jakub-kaminski/240028/;3789
VfL Wolfsburg;128;/player/240709/ridle-baku/240028/;3790
VfL Wolfsburg;128;/player/242663/sebastiaan-bornauw/240028/;3791
VfL Wolfsburg;128;/player/199909/pavao-pervan/240028/;3792
VfL Wolfsburg;128;/player/256281/kilian-fischer/240028/;3793
VfL Wolfsburg;128;/player/254566/patrick-wimmer/240028/;3794
VfL Wolfsburg;128;/player/252027/aster-vranckx/240028/;3795
VfL Wolfsburg;128;/player/236369/cedric-zesiger/240028/;3796
VfL Wolfsburg;128;/player/270532/dzenan-pejcinovic/240028/;3797
VfL Wolfsburg;128;/player/256453/amin-sarr/240028/;3798
VfL Wolfsburg;128;/player/230084/lukas-nmecha/240028/;3799
VfL Wolfsburg;128;/player/233211/niklas-klinger/240028/;3800
VfL Wolfsburg;128;/player/279490/kofi-jeremy-amoako/240028/;3801
VfL Wolfsburg;128;/player/275229/max-herrmann/240028/;3802
VfL Wolfsburg;128;/player/255570/ulysses-llanez-jr/240028/;3803
VfL Wolfsburg;128;/player/275228/manuel-braun/240028/;3804
Eintracht Frankfurt;127;/player/188943/kevin-trapp/240028/;3805
Eintracht Frankfurt;127;/player/247182/lucas-silva-melo/240028/;3806
Eintracht Frankfurt;127;/player/236532/robin-koch/240028/;3807
Eintracht Frankfurt;127;/player/256196/willian-pacho/240028/;3808
Eintracht Frankfurt;127;/player/248573/junior-dina-ebimbe/240028/;3809
Eintracht Frankfurt;127;/player/225126/ellyes-skhiri/240028/;3810
Eintracht Frankfurt;127;/player/192318/mario-gotze/240028/;3811
Eintracht Frankfurt;127;/player/255150/niels-nkounkou/240028/;3812
Eintracht Frankfurt;127;/player/270670/fares-chaibi/240028/;3813
Eintracht Frankfurt;127;/player/257540/ansgar-knauff/240028/;3814
Eintracht Frankfurt;127;/player/256675/omar-marmoush/240028/;3815
Eintracht Frankfurt;127;/player/257289/hugo-ekitike/240028/;3816
Eintracht Frankfurt;127;/player/221363/donny-van-de-beek/240028/;3817
Eintracht Frankfurt;127;/player/234573/aurelio-gabriel-ulineia-buta/240028/;3818
Eintracht Frankfurt;127;/player/268896/hugo-larsson/240028/;3819
Eintracht Frankfurt;127;/player/212187/philipp-max/240028/;3820
Eintracht Frankfurt;127;/player/269402/hrvoje-smolcic/240028/;3821
Eintracht Frankfurt;127;/player/183513/jens-grahl/240028/;3822
Eintracht Frankfurt;127;/player/271979/ignacio-ferri-julia/240028/;3823
Eintracht Frankfurt;127;/player/181098/makoto-hasebe/240028/;3824
Eintracht Frankfurt;127;/player/200215/sebastian-rode/240028/;3825
Eintracht Frankfurt;127;/player/202316/timmy-chandler/240028/;3826
Eintracht Frankfurt;127;/player/277929/kaua-morais-vieira-dos-santos/240028/;3827
Eintracht Frankfurt;127;/player/269728/jean-matteo-bahoya/240028/;3828
Eintracht Frankfurt;127;/player/272787/simon-simoni/240028/;3829
Eintracht Frankfurt;127;/player/239901/sasa-kalajdzic/240028/;3830
Eintracht Frankfurt;127;/player/278228/elias-baum/240028/;3831
Eintracht Frankfurt;127;/player/268615/davis-bautista/240028/;3832
Eintracht Frankfurt;127;/player/269993/mehdi-loune/240028/;3833
Eintracht Frankfurt;127;/player/275211/dario-ndubuisi-gebuhr/240028/;3834
Eintracht Frankfurt;127;/player/262242/sidney-raebiger/240028/;3835
Eintracht Frankfurt;127;/player/256500/nnamdi-collins/240028/;3836
Eintracht Frankfurt;127;/player/276660/noel-futkeu/240028/;3837
Borussia Mönchengladbach;132;/player/235018/moritz-nicolas/240028/;3838
Borussia Mönchengladbach;132;/player/221491/nico-elvedi/240028/;3839
Borussia Mönchengladbach;132;/player/233152/ko-itakura/240028/;3840
Borussia Mönchengladbach;132;/player/231838/maximilian-wober/240028/;3841
Borussia Mönchengladbach;132;/player/222028/julian-weigl/240028/;3842
Borussia Mönchengladbach;132;/player/220876/franck-honorat/240028/;3843
Borussia Mönchengladbach;132;/player/257919/rocco-reitz/240028/;3844
Borussia Mönchengladbach;132;/player/250723/kouadio-manu-kone/240028/;3845
Borussia Mönchengladbach;132;/player/256781/luca-netz/240028/;3846
Borussia Mönchengladbach;132;/player/206467/alassane-plea/240028/;3847
Borussia Mönchengladbach;132;/player/227558/jordan-siebatcheu/240028/;3848
Borussia Mönchengladbach;132;/player/246919/tomas-cvancara/240028/;3849
Borussia Mönchengladbach;132;/player/234943/florian-neuhaus/240028/;3850
Borussia Mönchengladbach;132;/player/239367/robin-hack/240028/;3851
Borussia Mönchengladbach;132;/player/250724/nathan-ngoumou/240028/;3852
Borussia Mönchengladbach;132;/player/243133/joe-scally/240028/;3853
Borussia Mönchengladbach;132;/player/222493/marvin-friedrich/240028/;3854
Borussia Mönchengladbach;132;/player/257273/jan-olschowsky/240028/;3855
Borussia Mönchengladbach;132;/player/264763/fabio-chiarodia/240028/;3856
Borussia Mönchengladbach;132;/player/223724/stefan-lainer/240028/;3857
Borussia Mönchengladbach;132;/player/198077/patrick-herrmann/240028/;3858
Borussia Mönchengladbach;132;/player/271119/lukas-ullrich/240028/;3859
Borussia Mönchengladbach;132;/player/272555/maximilian-brull/240028/;3860
Borussia Mönchengladbach;132;/player/223550/jonas-omlin/240028/;3861
Borussia Mönchengladbach;132;/player/276358/grant-leon-ranos/240028/;3862
Borussia Mönchengladbach;132;/player/204024/christoph-kramer/240028/;3863
Borussia Mönchengladbach;132;/player/177475/tobias-sippel/240028/;3864
Borussia Mönchengladbach;132;/player/233728/mamadou-doucoure/240028/;3865
Borussia Mönchengladbach;132;/player/279246/ryan-naderi/240028/;3866
Borussia Mönchengladbach;132;/player/272882/simon-walde/240028/;3867
Borussia Mönchengladbach;132;/player/190520/tony-jantschke/240028/;3868
Borussia Mönchengladbach;132;/player/275426/ibrahim-digberekou/240028/;3869
Borussia Mönchengladbach;132;/player/70149/shio-fukuda/240028/;3870
FC Köln;138;/player/224041/marvin-schwabe/240028/;3871
FC Köln;138;/player/222692/benno-schmitz/240028/;3872
FC Köln;138;/player/234727/timo-hubers/240028/;3873
FC Köln;138;/player/239340/julian-chabot/240028/;3874
FC Köln;138;/player/277887/max-finkgrafe/240028/;3875
FC Köln;138;/player/256942/eric-martel/240028/;3876
FC Köln;138;/player/269922/denis-huseinbasic/240028/;3877
FC Köln;138;/player/242997/linton-maina/240028/;3878
FC Köln;138;/player/240916/dejan-ljubicic/240028/;3879
FC Köln;138;/player/195038/florian-kainz/240028/;3880
